Price,Date,Close,High,Low,Open,Volume
Ticker,,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
921,2011-06-30,36.133811950683594,36.7937900876545,35.655328248956,36.298806484926324,30432762
922,2011-07-01,36.381317138671875,36.5463117336249,36.100825432098766,36.29881984119536,23953730
923,2011-07-04,36.44729232788086,36.76078141975903,36.199800586206344,36.414294771719554,5307022
924,2011-07-05,36.16682052612305,36.41431238752433,35.63883699331411,36.29881529038421,10665833
925,2011-07-06,35.985321044921875,36.199813066502585,35.82032649358846,36.05131841787888,3270036
926,2011-07-07,36.28230667114258,36.39780374054276,35.78732306722454,36.133812037543485,5856910
927,2011-07-08,36.034820556640625,36.54630414232753,35.919325706893225,36.05132046028509,12625687
928,2011-07-11,35.63882827758789,35.902819979431335,35.07784507196499,35.82032271247286,2848918
929,2011-07-12,35.70482635498047,35.96881806208382,35.160343039477,35.539831817776076,2954427
930,2011-07-13,36.36480712890625,36.72779603211206,35.70482893244608,35.73782873742181,3819442
931,2011-07-14,36.00182342529297,36.39780992816877,35.73783167741511,36.13381818029091,10479376
932,2011-07-15,36.381317138671875,37.024795611412195,35.754338573003345,35.754338573003345,8242815
933,2011-07-18,36.08432388305664,36.595805282109666,35.9853266891527,36.44731061019485,2085379
934,2011-07-19,36.24931335449219,36.414307908464934,35.83682696956033,35.86982453762576,2972184
935,2011-07-20,36.018314361572266,36.44730059198649,35.91931943276107,36.183308893433,4177419
936,2011-07-21,35.63882827758789,36.13381187933875,35.35833667477644,35.9688173454218,3008285
937,2011-07-22,36.15031433105469,36.3483064429963,35.42433877817195,35.6388307922458,3369044
938,2011-07-25,35.80381774902344,36.13380677019854,35.40783137118957,36.10080697292852,7429567
939,2011-07-26,35.96881866455078,36.24931027764905,35.39133777466278,35.63882958461478,5770592
940,2011-07-27,35.35833740234375,36.018315551591904,35.143845398990756,35.853321014279864,7214188
941,2011-07-28,34.830345153808594,35.308830980960956,34.20336696619532,35.011839546395926,13905358
942,2011-07-29,34.68185806274414,35.52333061933629,33.77438814125647,34.318871436878005,9768024
943,2011-08-01,35.45733642578125,35.86982279062339,34.68186116472532,34.68186116472532,4672455
944,2011-08-02,35.62233352661133,35.737830612203474,35.22634703553841,35.440839065487346,3239197
945,2011-08-03,34.53337097167969,35.52333837488956,34.021887365778184,35.160349431893124,12800281
946,2011-08-04,34.48387908935547,35.27585224521477,34.2528848675043,34.846865853339985,6939466
947,2011-08-05,33.75788497924805,34.219870964647804,33.04840945887018,33.16390651469046,12075758
948,2011-08-08,33.807395935058594,34.269379836426495,32.470939468975764,32.520436944878725,13716718
949,2011-08-09,33.62590408325195,34.21988502983112,32.668934158796006,32.668934158796006,7228990
950,2011-08-10,34.170387268066406,34.45087897047012,33.67540349056506,33.84039808306551,5126905
951,2011-08-11,33.988887786865234,34.401374180497974,33.75789361612537,33.77439351944707,6299073
952,2011-08-12,34.1868782043457,34.51686730275832,33.98888608802721,34.23637791183667,6421148
953,2011-08-16,34.1868782043457,34.615864479858466,34.02188365513939,34.33537285105502,4242848
954,2011-08-17,34.03838348388672,34.54986703289443,33.88988883749914,33.88988883749914,7430913
955,2011-08-18,33.87339401245117,34.26938054146793,33.543404865290185,34.15388568269086,5110388
956,2011-08-19,33.34539794921875,33.84038148392432,32.850414414513175,32.99891126522988,5245806
957,2011-08-22,34.05488204956055,34.186876788305575,32.91642015476911,33.32890651069946,3059716
958,2011-08-23,33.3949089050293,34.45087368752648,33.328911525726106,34.10438464883217,2837432
959,2011-08-24,33.67538833618164,33.90638245203768,33.097907522304304,33.79088539410966,6888368
960,2011-08-25,32.8999137878418,33.823883491134204,32.66891968360775,33.67538664187481,13758009
961,2011-08-26,32.157447814941406,32.99892050718711,31.876956171565535,32.89992332494374,9286925
962,2011-08-29,32.982418060302734,33.0484154307481,32.00894845417704,32.07494806250415,6345123
963,2011-08-30,33.06492233276367,33.36191168158214,32.751430840488126,33.328914108314656,3821904
964,2011-09-02,32.784427642822266,34.64886756826141,32.45443851313909,34.05488668725529,8166250
965,2011-09-05,32.05844497680664,32.833917918823154,31.90995034858063,32.7184230914836,7422597
966,2011-09-06,31.874588012695312,32.392738434352204,31.50686777357076,32.392738434352204,14848826
967,2011-09-07,32.35931396484375,32.67688935208183,31.958165987961358,31.99159593063972,11526455
968,2011-09-08,32.15874099731445,32.693604208934126,31.874593286698182,32.626746590863114,7049237
969,2011-09-09,32.125301361083984,32.409448985959955,31.908013601155933,32.125301361083984,6782680
970,2011-09-12,31.540298461914062,31.9915912873124,31.256150791544552,31.774301225544168,5271294
971,2011-09-13,31.62387466430664,31.87459242558834,31.506872135554577,31.70744725140054,4033213
972,2011-09-14,31.740869522094727,31.874584722308782,31.272861787243592,31.774297188622757,4248247
973,2011-09-15,32.091880798339844,32.22559830022571,31.389872414882348,31.824450328671208,8283475
974,2011-09-16,33.312034606933594,33.51260968201623,32.008301152998555,32.22559119551325,6853575
975,2011-09-19,32.74374771118164,33.51261595348104,32.61003021375265,32.89417791211921,3721222
976,2011-09-20,33.027889251708984,33.39560949250578,32.67688397950317,32.67688397950317,4399666
977,2011-09-21,33.17831802368164,33.32875046755062,32.810600065576985,32.8607427021659,2182138
978,2011-09-22,32.175453186035156,32.91089377418795,31.991595306048502,32.8941788031751,3792171
979,2011-09-23,32.10859680175781,32.4930320816064,31.657306169394204,31.924736647660804,3612112
980,2011-09-26,31.84115982055664,32.24231001869411,31.607157049677333,32.10859253029785,1880644
981,2011-09-27,32.30916213989258,32.526449904422755,31.94144194309434,32.24230454057952,1273121
982,2011-09-28,32.54317092895508,32.62674351041625,32.058450409890554,32.35931079633023,4398260
983,2011-09-29,32.576595306396484,33.078030709550966,32.14201750358574,32.35930527146562,9460952
984,2011-09-30,32.910884857177734,33.12817262031724,32.426162164395734,32.426162164395734,6946805
985,2011-10-03,32.54317092895508,32.8106036430411,32.15873796105423,32.743746031282434,7517061
986,2011-10-04,32.04172897338867,32.77716708840744,31.958156408794476,32.35930426543644,2740436
987,2011-10-05,32.058448791503906,32.44288173999767,31.92473130768559,32.10859143102875,3503641
988,2011-10-07,32.509742736816406,33.04460819373529,32.25902497895783,32.392742476713295,4435678
989,2011-10-10,32.77716827392578,32.89417077540989,32.292447835157745,32.292447835157745,8326437
990,2011-10-11,32.994468688964844,33.1114689602025,32.59331842457372,32.92760880019852,5044978
991,2011-10-12,33.128177642822266,33.36218040792254,32.79388733066436,33.32875273693751,4905765
992,2011-10-13,33.21174621582031,33.39560631874552,32.86074097697238,33.12817364785895,3531871
993,2011-10-14,33.061317443847656,33.445750365893076,32.94431493693761,33.011172540721454,5039179
994,2011-10-17,32.71030807495117,33.1616008110553,32.526447987388345,33.02788335325924,1605713
995,2011-10-18,32.81059646606445,32.994456558471825,32.42616131520343,32.42616131520343,2025955
996,2011-10-19,33.412322998046875,33.596183110394456,32.91088756458135,33.09474540987782,5145909
997,2011-10-20,33.094749450683594,33.39561210772833,32.99446416538674,33.128179390483474,2881549
998,2011-10-21,33.094749450683594,33.4624697202767,32.84403170333867,33.01117686823529,2127672
999,2011-10-24,33.679752349853516,33.84689747780215,33.462462323289756,33.51260722190488,3334756
1000,2011-10-25,34.7327766418457,35.016924355291856,33.629617998006914,33.696475616743776,7605862
1001,2011-10-28,35.100494384765625,36.10336539381019,34.51548629615629,35.26763955293972,8504582
1002,2011-10-31,35.05034255981445,35.30106026261732,34.5656221211391,35.10048746060561,4561310
1003,2011-11-01,34.64919662475586,35.15063205837919,34.431908843672865,34.84977170502564,2155435
1004,2011-11-02,34.46533203125,34.74947964684613,34.23132931272715,34.43190436691863,2429706
1005,2011-11-03,34.79962921142578,34.95005939852036,34.44862393017092,34.59905638431677,2676760
1006,2011-11-04,34.71605682373047,35.100492045137166,34.56562663581102,35.100492045137166,2070811
1007,2011-11-08,34.71605682373047,34.76620173107114,34.56562663581102,34.71605682373047,923114
1008,2011-11-09,34.61577224731445,34.983492531170526,34.56562960272111,34.766204715197425,3342820
1009,2011-11-11,35.25092697143555,35.35121453254612,34.43191604529379,34.59906122479421,7747315
1010,2011-11-14,35.21749496459961,35.76907538485356,34.950062239662984,35.367925163922884,8136060
1011,2011-11-15,34.63248062133789,35.31777614687549,34.51548038388824,34.78291079351662,2602442
1012,2011-11-16,34.833065032958984,35.217498050139156,34.33162947991441,34.33162947991441,5559879
1013,2011-11-17,34.4820556640625,35.21749393586687,34.36505314186689,34.59905818625811,4564324
1014,2011-11-18,33.746620178222656,34.5990610425962,32.87746434257677,34.43191586397596,6971425
1015,2011-11-21,33.1114616394043,33.76332954138891,32.89417385011023,33.26189182176567,5725408
1016,2011-11-22,32.72702407836914,33.26188712536209,32.459591421347234,33.26188712536209,5742603
1017,2011-11-23,31.77429962158203,32.660170258746945,31.473439264538033,32.54316774931254,4916261
1018,2011-11-24,31.857879638671875,32.25902763081168,31.64059180415289,32.058454768267616,10127464
1019,2011-11-25,32.2255973815918,32.49303011068846,31.690731923398484,31.974879623135838,7728058
1020,2011-11-28,32.459598541259766,32.67688634753536,32.158738153024125,32.459598541259766,5436096
1021,2011-11-29,31.82444190979004,32.6935952403892,31.757582043008522,32.559880040928086,5379923
1022,2011-11-30,33.128177642822266,33.395610345958836,31.857874003211986,31.908018910266435,13613461
1023,2011-12-01,33.42903137207031,34.09761181814766,33.261883993500305,33.42903137207031,4222484
1024,2011-12-02,34.56563186645508,34.76620699206723,33.3956155901713,33.44575823804853,5707744
1025,2011-12-05,34.31491470336914,34.58234745325864,34.04748195347964,34.16448449000994,2957969
1026,2011-12-07,34.4820556640625,34.95006121874217,34.047477782116296,34.11433539463462,5975381
1027,2011-12-08,33.22846221923828,34.565623348326994,33.09474474609877,34.41519317471472,5809203
1028,2011-12-09,32.94432067871094,33.01117829414721,32.459600132983624,32.610030334478104,4296964
1029,2011-12-12,32.292449951171875,33.228463223225525,31.991589594856944,33.09474574604578,8160604
1030,2011-12-13,33.128177642822266,33.395610345958836,31.95816155026961,32.225594253406186,3981949
1031,2011-12-14,32.2088737487793,33.26188714427902,32.09187125281227,33.0780293178321,5776327
1032,2011-12-15,33.21174621582031,33.54603648766578,31.724154959518195,31.74086992652067,12973287
1033,2011-12-16,32.79389190673828,33.86362060150372,32.2924563685309,33.17832491254331,12589918
1034,2011-12-19,33.144893646240234,33.37889641864337,32.17545035049677,32.292452870224004,4820722
1035,2011-12-20,32.61002731323242,33.245180268660214,32.342594609212895,33.245180268660214,6670657
1036,2011-12-21,32.72702407836914,33.0445993667479,32.42616148907541,32.92759687084742,10259801
1037,2011-12-22,33.64632797241211,33.76333048811349,32.593312132253516,32.67688471002557,3456402
1038,2011-12-23,33.8469123840332,34.08091521280631,33.278616885088944,33.59619458169375,3249611
1039,2011-12-26,33.71318435668945,33.79675693142598,33.495896569194954,33.629611781952924,1273482
1040,2011-12-27,33.07803726196289,33.6964730214618,32.4763142055723,33.67976031835348,4187065
1041,2011-12-28,33.49589920043945,33.74661694434398,32.89417616165832,33.16160887523342,3375709
1042,2011-12-29,33.42903137207031,33.59617648358965,33.16159874022924,33.42903137207031,2924882
1043,2011-12-30,33.46246337890625,33.69646611200608,33.211745679074085,33.429035712492535,2087779
1044,2012-01-02,33.42903137207031,33.51260392782998,32.9443087350237,33.31202888718651,1861469
1045,2012-01-03,33.72990036010742,33.88033054583915,33.42903998864397,33.54604023663476,3372939
1046,2012-01-04,33.93047332763672,34.19790374461204,33.21174784762497,33.69646831220664,3739279
1047,2012-01-05,33.863616943359375,34.18119456355875,33.6463291404295,33.913761851994124,5389056
1048,2012-01-06,33.34546661376953,33.86361476700201,33.044603982451015,33.83018709711186,7340405
1049,2012-01-09,33.89704513549805,34.03076035086341,33.128176979519154,33.128176979519154,2368495
1050,2012-01-10,34.29819107055664,34.532193817475935,33.78004067355964,33.78004067355964,3215986
1051,2012-01-11,33.49589920043945,34.33162501345453,33.39561164946737,34.33162501345453,4377469
1052,2012-01-12,33.61289978027344,33.89704746627701,33.24518177920859,33.89704746627701,4082544
1053,2012-01-13,34.080909729003906,34.16448231633644,33.5961891758855,33.6296168505876,5766505
1054,2012-01-16,33.479183197021484,34.08090621722302,33.34546797788838,33.6964709948756,4899595
1055,2012-01-17,33.59618377685547,33.84690149856182,33.462466298381386,33.59618377685547,10428799
1056,2012-01-18,33.128177642822266,33.84690317419251,32.86074493968569,33.71318568909859,6295415
1057,2012-01-19,33.412322998046875,33.83018585926814,33.12817534559597,33.2786055222254,8276461
1058,2012-01-20,33.913761138916016,34.16447887566408,33.395610696226434,33.42904063461336,6881600
1059,2012-01-23,33.76332092285156,34.51547390971256,33.646318440297385,34.09761113923423,18551268
1060,2012-01-24,33.61289978027344,33.930477405942625,33.445754616048134,33.696472362386096,10219894
1061,2012-01-25,33.71318435668945,33.93047441123514,33.27860651464927,33.79675693142598,13171474
1062,2012-01-27,34.4820556640625,35.08377871083022,33.813475004776464,33.930477526972076,9816649
1063,2012-01-30,34.0140495300293,34.59905759694028,33.84690436805474,34.097622111016584,4243234
1064,2012-01-31,34.79962921142578,35.033631976578604,33.963903430843374,34.09762091596732,10322025
1065,2012-02-01,34.415191650390625,34.89991208480574,34.31490411674071,34.89991208480574,10757718
1066,2012-02-02,35.13391876220703,35.451494098535335,34.31490796839682,34.49876808955043,11556658
1067,2012-02-03,35.75236129760742,36.203654173776286,35.217495834522225,35.28435345064499,11926606
1068,2012-02-06,36.43764877319336,36.60479390945478,35.55177819077724,36.00307096550347,9084488
1069,2012-02-07,36.01978302001953,36.855508633750766,35.71892270589662,36.6047909496314,6079363
1070,2012-02-08,36.00307846069336,37.02266445755758,35.484927977003196,36.30394112882868,11508450
1071,2012-02-09,36.37079620361328,36.93908929210923,36.069933556490966,36.78865910207373,11499785
1072,2012-02-10,35.88607406616211,36.5212247361759,35.43478124948569,35.90278676770099,8590813
1073,2012-02-13,36.93014907836914,37.21643015367029,35.81870799388628,35.81870799388628,15608851
1074,2012-02-14,36.845951080322266,37.13223217154739,36.62703185814254,36.879632014844965,5735198
1075,2012-02-15,37.28379440307617,38.09211633121305,36.812274991384236,36.879634581044115,15930040
1076,2012-02-16,37.28379440307617,37.80583522006759,36.79543452295107,37.149075223756405,3862429
1077,2012-02-17,37.6205940246582,38.226834889900026,37.38483432263992,37.721634549543964,8544515
1078,2012-02-21,37.23326873779297,37.72162853208478,37.13222822902548,37.57006891096972,6934289
1079,2012-02-22,37.031192779541016,37.95739338231663,36.94699272474323,37.16591423766107,5872252
1080,2012-02-23,37.94055938720703,38.42892161560696,36.9133203706851,36.9133203706851,18016976
1081,2012-02-24,38.496273040771484,38.79939689789993,37.99107498715733,38.075275043438474,10958004
1082,2012-02-27,37.5700798034668,38.73204028099323,37.418520138410834,38.73204028099323,11266052
1083,2012-02-28,37.65427017211914,38.193149096187526,37.300629522031265,37.72162975211864,9416477
1084,2012-02-29,38.058433532714844,38.36155281339359,37.72163331681728,37.805833370791674,7991077
1085,2012-03-01,37.890037536621094,38.26051872794236,37.55323728417372,37.671118286159455,2777389
1086,2012-03-02,37.80583953857422,38.0584397417075,37.48587973808665,37.83952047928786,3172662
1087,2012-03-05,37.14908218383789,37.83952324637327,36.761760473599416,37.687961286151626,3649302
1088,2012-03-06,37.40167236328125,37.65427251706452,36.91331252278144,37.14907220949798,4557989
1089,2012-03-07,36.57650375366211,37.14906351136305,35.97026306971381,37.048023016692994,15488701
1090,2012-03-09,37.09855651855469,37.300637586314906,36.744918076083685,36.744918076083685,3852720
1091,2012-03-12,37.33430480957031,37.67110494272009,36.99750467642053,37.38482391591395,5124092
1092,2012-03-13,37.50271224975586,37.77215058199374,37.0480310669775,37.50271224975586,9731037
1093,2012-03-14,37.923709869384766,38.19314818294013,37.57006922775289,37.80582889415002,4398722
1094,2012-03-15,37.165916442871094,38.1594766916225,36.96383538573703,37.822676452447595,4513645
1095,2012-03-16,36.30706787109375,37.72162812640876,36.121827321024234,37.21642787207681,3682825
1096,2012-03-19,36.323917388916016,36.52599617056683,35.498754940604954,36.4417961071941,3294232
1097,2012-03-20,36.18918991088867,36.6438710912688,35.86923017998943,36.32391136036956,3413743
1098,2012-03-21,36.62703323364258,36.845952464043656,35.93659232257911,36.172352020873966,3430274
1099,2012-03-22,35.7850341796875,36.6101943003442,35.46507212851185,36.37443459216697,3948023
1100,2012-03-23,36.27339172363281,36.4417918306159,35.59979129570046,35.90291057464097,3647743
1101,2012-03-26,35.68399429321289,36.20603512474469,35.44823458080032,36.03763500386816,4778733
1102,2012-03-27,35.61661911010742,36.08813832851981,35.29665719325064,36.037619228001276,5834802
1103,2012-03-28,35.76819610595703,36.00395582991962,35.44823631743117,35.78503657568427,4875221
1104,2012-03-29,35.63346862792969,35.869230596239035,35.36403029398623,35.768190078973966,12199593
1105,2012-03-30,36.424957275390625,36.829119425009395,35.633475730472384,35.633475730472384,8544753
1106,2012-04-02,36.57650375366211,36.82910384830124,36.25654180652826,36.40810369056936,8676278
1107,2012-04-03,37.08171463012695,37.21643380579927,36.542833359292324,36.761752590778,3566758
1108,2012-04-04,37.33430480957031,37.485864412673294,36.79542368290183,37.06486424623607,3850338
1109,2012-04-09,36.94699478149414,37.334316425568815,36.559675421492265,37.08171624711382,4475284
1110,2012-04-10,37.182762145996094,37.48588379298896,36.74492357379518,36.947002387717156,4598397
1111,2012-04-11,37.6205940246582,37.721634549543964,36.72807433699157,36.72807433699157,4023851
1112,2012-04-12,37.6374397277832,38.32787846171096,37.41852046347533,37.603758786779046,5102969
1113,2012-04-13,37.72163009643555,38.15947079653744,37.233270281891,37.72163009643555,6602489
1114,2012-04-16,37.671119689941406,37.97423901481037,37.46903861731345,37.70479834599742,4350870
1115,2012-04-17,38.26051330566406,38.36155153982082,37.38483185977327,37.43535097685165,9477019
1116,2012-04-18,38.34471130371094,38.81623065143733,38.1257898119239,38.29418990526511,4441325
1117,2012-04-19,38.61415481567383,38.73203581048526,38.15947587298564,38.226835462560985,2496045
1118,2012-04-20,38.34471130371094,38.849911583734546,38.159470744221125,38.462592282678756,2778756
1119,2012-04-23,37.30063247680664,38.563633267117574,37.11539190407984,38.20999258901599,3854809
1120,2012-04-24,37.048038482666016,37.55323888284384,36.7954382825771,37.41851968975895,3169871
1121,2012-04-25,36.52599334716797,37.1995938020816,36.27339317657536,36.98067456786376,3380361
1122,2012-04-26,36.40811538696289,37.31747556298844,36.12183427410634,36.82911567994442,4377198
1123,2012-04-27,36.458621978759766,37.04802218637479,36.29022191944119,36.44178151601351,1965594
1124,2012-04-30,37.46903610229492,37.738476753022326,36.40811625239226,36.40811625239226,3199398
1125,2012-05-02,36.9133186340332,37.67111922084207,36.744918503631226,37.31747849018334,3811572
1126,2012-05-03,36.593360900878906,36.879642070159214,36.424960750495956,36.71124191977626,1452253
1127,2012-05-04,35.953426361083984,36.57650757322222,35.734504885758966,36.408107492544026,5666533
1128,2012-05-07,35.63346862792969,36.037630696989964,34.75778947446836,35.835549662459826,4565509
1129,2012-05-08,35.61661911010742,36.08813832851981,35.380857216829405,35.63345728756572,2959419
1130,2012-05-09,35.11143493652344,35.78503543149191,34.94303481278131,35.38087330725254,2412310
1131,2012-05-10,34.522029876708984,35.48190908295027,34.35362977553621,35.077749296950124,3946438
1132,2012-05-11,34.134708404541016,34.69043011098697,33.74738908398653,34.522030009168056,3389145
1133,2012-05-14,34.10103225708008,34.28627055541631,33.747391560494385,34.01683219999171,2233766
1134,2012-05-15,34.65675354003906,34.808313193941885,33.71371239431628,34.05051264035493,3494080
1135,2012-05-16,35.21247482299805,35.465075020372254,34.016835716018505,34.454674230875426,4435353
1136,2012-05-17,35.27983474731445,35.970275705347134,34.97671315682378,35.36403480843862,4208594
1137,2012-05-18,35.39772033691406,35.75136111912946,34.53887908984046,34.976719949532225,4935351
1138,2012-05-21,35.01039505004883,35.6671550879203,34.774635329283804,35.330354834235145,1491370
1139,2012-05-22,34.92619705200195,35.21247591411981,34.72411597421156,35.14511631621402,2362045
1140,2012-05-23,34.89250946044922,35.347190656778196,34.43783054819284,34.993549980085945,3087547
1141,2012-05-24,35.48191833496094,35.63347800872154,34.50519840710538,35.16195851611675,2135683
1142,2012-05-25,35.06090545654297,35.36402697993187,34.94302676750756,35.195626894962146,1446600
1143,2012-05-28,35.83555221557617,36.155514257056794,34.85883247526304,34.85883247526304,890739
1144,2012-05-29,36.15550994873047,36.45862920192898,35.63346692052954,36.27338864316436,5201353
1145,2012-05-30,35.73452377319336,36.25656475603428,35.51560446623111,36.12184553391497,4048557
1146,2012-05-31,35.751346588134766,36.03762764882591,35.38086548419003,35.414546415120405,8033660
1147,2012-06-01,34.909358978271484,35.66715964590408,34.69043969902913,35.53244044084312,3787828
1148,2012-06-04,35.044071197509766,35.178792659788016,34.387311206630606,34.690432783702114,3267896
1149,2012-06-05,35.68399429321289,36.10499459540421,35.19563439948553,35.33035358255762,12393979
1150,2012-06-06,36.93014907836914,37.4185111814208,35.70082929775887,35.70082929775887,9494285
1151,2012-06-07,36.391265869140625,37.30062581903883,36.20602532947731,36.930144739712205,4231838
1152,2012-06-08,36.037628173828125,36.542828440709506,35.61662795142697,36.30706877297934,3997879
1153,2012-06-11,36.121829986572266,36.54283022958255,36.03762993797021,36.374430132378436,2205393
1154,2012-06-12,36.256553649902344,36.42495376800378,35.717672358348615,36.003953472750176,3376544
1155,2012-06-13,36.23971939086914,36.458638654485426,35.919757304559596,36.20603844997139,2496726
1156,2012-06-14,35.59978103637695,36.40810268739316,35.36402141135755,36.054462107828066,6671985
1157,2012-06-15,35.71767044067383,35.95343242061605,35.515591680245336,35.768191843835446,10286920
1158,2012-06-18,36.05447769165039,36.20603735295205,35.59979642367245,35.869237090471486,3027005
1159,2012-06-19,36.62703323364258,37.014352574836074,35.90291138679155,36.05447331376288,9746993
1160,2012-06-20,36.50914764404297,37.014347912789034,36.37442848600631,36.49230946234268,8882639
1161,2012-06-21,36.963836669921875,37.01435579392411,36.0039550412964,36.2060361054511,4083003
1162,2012-06-22,37.06487274169922,37.28379196479518,36.6270320114347,36.71123206402124,7332263
1163,2012-06-25,36.323917388916016,37.19959667754866,36.12183632319231,36.93015601794135,5097127
1164,2012-06-26,36.99750900268555,37.04802811493658,36.13866810591153,36.13866810591153,1992235
1165,2012-06-27,36.980682373046875,37.51956148027056,36.74492262088194,37.048041975940684,5727518
1166,2012-06-28,36.94699478149414,37.31747595685726,36.610194543554144,37.0480353096907,3083553
1167,2012-06-29,38.24367141723633,38.59731207585918,37.14907079259143,37.16591125901584,7486892
1168,2012-07-02,37.923709869384766,38.378391020636094,37.82266935976532,38.26051004540134,2634447
1169,2012-07-03,37.60375213623047,38.22683344609868,37.41851384568774,38.159473860076545,4091332
1170,2012-07-04,38.058433532714844,38.19315270544481,37.48587362250352,37.654273730452296,3061761
1171,2012-07-05,38.496273040771484,38.66467315333377,37.89003446280542,38.058434575367706,2830305
1172,2012-07-06,38.058433532714844,38.56363385656118,37.73847378442669,38.395233748612405,3797719
1173,2012-07-09,37.991065979003906,38.05842555124249,37.75530633413278,38.007906443081595,2397364
1174,2012-07-10,38.108951568603516,38.311032606028974,37.637432193374224,37.6879513106943,3199920
1175,2012-07-11,38.27735137939453,38.56363246621514,37.95739164264199,37.95739164264199,2903254
1176,2012-07-12,37.873199462890625,38.26052114814925,37.755320737521245,38.26052114814925,2728401
1177,2012-07-13,37.73847198486328,38.058431717894116,37.63743146809761,37.92371255158825,1672753
1178,2012-07-16,37.94055938720703,38.125799996178756,37.418520785659055,37.637440051851875,3148848
1179,2012-07-17,37.80583953857422,38.07528021206433,37.68795853014947,37.99108014435323,2407572
1180,2012-07-18,37.45219421386719,37.90687543749113,37.300634567350116,37.755315790974066,2516255
1181,2012-07-19,37.72163009643555,37.99107070296536,37.553230002863465,37.704789630263846,2171498
1182,2012-07-20,37.46903610229492,37.89003640528373,37.31747645003352,37.48587657122904,1581366
1183,2012-07-23,36.81227111816406,37.38483099614005,36.72807106893016,37.26695001358359,2728477
1184,2012-07-24,37.36799240112305,37.8395140708934,36.6775515060086,36.76175155945981,8366909
1185,2012-07-25,37.30063247680664,37.519551700164826,36.55967246997208,37.26695154210264,6131518
1186,2012-07-26,37.6374397277832,37.89003993309522,37.11539884665709,37.3679990519691,10181302
1187,2012-07-27,38.51311111450195,38.73203032061045,37.755310700026115,38.15947046426541,4785341
1188,2012-07-30,39.7929573059082,39.910838305691684,38.39523719799294,38.54679913602109,10354713
1189,2012-07-31,40.062400817871094,40.65180125708977,39.79295787619795,39.809800629634516,13034800
1190,2012-08-01,40.07923126220703,40.24763135517307,39.6077119155311,39.91083116924099,5116745
1191,2012-08-02,39.7761116027832,40.163430899025485,39.708749739025926,39.7761116027832,5172210
1192,2012-08-03,39.843482971191406,40.096083197282844,39.30460614338015,39.523525425696775,3992386
1193,2012-08-06,40.56760025024414,40.78651949465861,39.94451888679861,40.062399885528144,3989076
1194,2012-08-07,39.927669525146484,40.70231269705042,39.67506938459747,40.500231670982224,5499481
1195,2012-08-08,40.062400817871094,40.18027725119822,39.84347700021611,39.995038940416364,5783459
1196,2012-08-09,40.096065521240234,40.5002275320734,39.860308155041245,40.11290826977587,4304923
1197,2012-08-10,40.26448059082031,40.93808571575084,39.80980386950777,40.06240407830191,4906011
1198,2012-08-13,40.382354736328125,40.50023572735322,39.776116165549574,40.07923545093885,2775124
1199,2012-08-14,40.43288040161133,40.71916154954868,39.96136092932127,39.96136092932127,3520379
1200,2012-08-16,40.44972229003906,41.25804202067533,39.99504101401054,40.41604134956547,3368688
1201,2012-08-17,39.62455368041992,40.752835318940534,39.153034291109236,40.533916091919,4100386
1202,2012-08-21,40.26448059082031,40.5002426129533,39.25407975564374,39.42247989483984,2904667
1203,2012-08-22,40.062400817871094,40.28132006738031,39.809800629634516,39.927677062961635,1988035
1204,2012-08-23,39.55718994140625,40.16342840499685,39.33826618186201,40.16342840499685,4652302
1205,2012-08-24,39.43931198120117,39.860312215309655,39.13619272627205,39.40563104884351,5080546
1206,2012-08-27,39.843482971191406,39.97820674629067,39.321444331194336,39.338282519008516,1296282
1207,2012-08-28,40.92123031616211,41.426430577642016,39.8097915681642,39.91082979320229,4356311
1208,2012-08-29,40.096065521240234,41.39274702384019,39.84346540650561,41.08962779978752,6345767
1209,2012-08-30,41.00544357299805,41.42644392655765,39.80980439614725,40.06240460828301,9698034
1210,2012-08-31,40.23080062866211,40.988601187444054,40.011876812719635,40.988601187444054,6414695
1211,2012-09-03,40.938079833984375,41.08963719659822,40.43287492083511,40.44971767322253,3891463
1212,2012-09-04,41.74639129638672,41.99899141941721,40.752828985208936,40.752828985208936,8607402
1213,2012-09-05,41.76682662963867,42.36252285792485,41.613645752731436,41.86894413628266,5181748
1214,2012-09-06,41.22218704223633,41.7498018277613,40.60946818294753,41.7498018277613,2059057
1215,2012-09-07,41.4944953918457,41.81787511169219,41.35833721078302,41.69873497190979,1292419
1216,2012-09-10,41.51152801513672,41.86894390334343,41.18814821766114,41.30728838604379,2343064
1217,2012-09-11,41.1711311340332,41.494506322121445,40.9158327459387,41.27324864249447,1345773
1218,2012-09-12,41.32429885864258,41.49449774887384,40.89880163306443,41.35833956007691,2846913
1219,2012-09-13,41.23920822143555,41.732786955301364,41.01795054026657,41.08603195767611,2572173
1220,2012-09-14,40.84775161743164,41.8178864224292,40.4733130555275,41.52854732382412,13519349
1221,2012-09-17,40.030799865722656,41.22219241656941,39.80954217252515,41.12007028490329,12665195
1222,2012-09-18,40.04780960083008,40.77966394964105,39.82655195355337,40.06483226104562,8408810
1223,2012-09-20,39.741455078125,40.23503376836308,39.486156710817234,39.486156710817234,6301939
1224,2012-09-21,40.93284606933594,41.18814442797702,39.91165263477159,39.91165263477159,8707245
